37.957230,-282.363739,-396.990601,0.000000
36.778046,-285.949524,-396.990601,0.000000
34.115540,-290.403015,-396.990601,0.000000
33.832397,-293.926270,-396.990601,0.000000
33.563446,-299.979797,-396.990601,0.000000
33.645081,-301.562866,-396.990601,0.000000
34.557037,-305.544312,-396.990601,0.000000
36.082916,-308.823547,-396.990601,0.000000
36.088287,-310.919983,-396.990601,0.000000
38.968323,-315.246155,-396.990601,0.000000
41.177368,-316.322357,-396.990601,0.000000
43.062271,-317.790161,-396.990601,0.000000
44.538437,-317.230682,-396.990601,0.000000
47.412643,-317.270325,-396.990601,0.000000
49.285309,-315.417419,-396.990601,0.000000
50.427185,-311.899109,-396.990601,0.000000
52.335739,-307.879486,-396.990601,0.000000
55.426102,-302.222534,-396.990601,0.000000
55.959488,-300.840210,-396.990601,0.000000
55.993530,-298.681824,-396.990601,0.000000
54.470123,-293.883331,-396.990601,0.000000
53.354095,-286.608643,-396.990601,0.000000
52.785553,-284.209991,-396.990601,0.000000
52.127258,-282.878113,-396.990601,0.000000
46.432007,-275.306610,-396.990601,0.000000
46.007782,-274.921265,-396.990601,0.000000
39.136414,-274.918152,-396.990601,0.000000
49.946777,-267.521118,-399.990631,0.000000
57.397125,-274.791229,-399.990631,0.000000
61.052521,-282.590759,-399.990631,0.000000
61.238678,-283.893066,-399.990631,0.000000
61.843597,-290.857117,-399.990631,0.000000
61.722168,-294.281769,-399.990631,0.000000
61.929443,-299.887512,-399.990631,0.000000
61.549469,-301.372742,-399.990631,0.000000
59.283020,-306.988129,-399.990631,0.000000
58.636932,-308.309204,-399.990631,0.000000
57.825165,-309.718689,-399.990631,0.000000
54.825317,-314.912048,-399.990631,0.000000
53.233780,-317.208557,-399.990631,0.000000
49.705338,-320.707520,-399.990631,0.000000
48.845230,-321.510315,-399.990631,0.000000
48.369904,-321.710785,-399.990631,0.000000
47.582489,-321.314972,-399.990631,0.000000
44.497253,-321.215302,-399.990631,0.000000
42.277191,-319.633484,-399.990631,0.000000
40.722717,-318.404724,-399.990631,0.000000
38.985458,-316.867615,-399.990631,0.000000
