17.187500,-339.906250,-567.992310,0.985819
16.406250,-339.125000,-567.992310,0.989718
16.406250,-335.218750,-567.992310,0.957064
10.937500,-329.750000,-567.992310,0.949163
3.906250,-329.750000,-567.992310,0.990500
0.781250,-331.312500,-567.992310,1.019455
-4.687500,-336.781250,-567.992310,1.080356
-5.468750,-336.781250,-567.992310,1.078652
-6.250000,-337.562500,-567.992310,1.083773
-7.031250,-337.562500,-567.992310,1.081209
-11.718750,-342.250000,-567.992310,1.091500
-11.718750,-343.031250,-567.992310,1.095817
-12.500000,-343.812500,-567.992310,1.094088
-12.500000,-344.593750,-567.992310,1.097548
-15.625000,-347.718750,-567.992310,1.080356
-15.625000,-359.437500,-567.992310,1.055071
-14.062500,-364.125000,-567.992310,1.032821
-9.375000,-368.812500,-567.992310,1.013437
-8.593750,-368.812500,-567.992310,1.017044
-5.468750,-371.937500,-567.992310,0.986987
-4.687500,-371.937500,-567.992310,0.988547
-4.687500,-368.031250,-570.992371,1.008723
2.343750,-368.031250,-570.992371,1.005146
3.906250,-364.906250,-570.992371,1.032897
3.906250,-360.218750,-570.992371,1.071517
10.156250,-357.875000,-570.992371,1.046852
10.156250,-353.187500,-570.992371,1.063091
11.718750,-350.062500,-570.992371,1.051822
17.968750,-343.812500,-570.992371,0.968918
17.968750,-340.687500,-570.992371,0.952987
16.406250,-336.781250,-570.992371,0.943258
10.937500,-331.312500,-570.992371,0.940655
3.906250,-331.312500,-570.992371,0.981621
-1.562500,-336.781250,-570.992371,1.051822
-2.343750,-336.781250,-570.992371,1.051822
-3.125000,-337.562500,-570.992371,1.058486
-3.906250,-337.562500,-570.992371,1.057650
-9.375000,-343.031250,-570.992371,1.078305
-9.375000,-343.812500,-570.992371,1.082143
-10.156250,-344.593750,-570.992371,1.081289
-10.156250,-345.375000,-570.992371,1.084280
-13.281250,-348.500000,-570.992371,1.070671
-13.281250,-357.875000,-570.992371,1.053068
-12.500000,-361.000000,-570.992371,1.039851
-7.812500,-365.687500,-570.992371,1.025180
-10.937500,-386.000000,-555.992188,0.759491
-0.781250,-386.000000,-555.992188,0.779228
3.125000,-382.875000,-555.992188,0.828064
5.468750,-376.625000,-555.992188,0.923372
6.250000,-375.843750,-555.992188,0.931793
6.250000,-369.593750,-555.992188,1.019539
8.593750,-363.343750,-555.992188,1.072372
9.375000,-362.562500,-555.992188,1.073219
7.812500,-358.656250,-555.992188,1.112908
10.156250,-353.968750,-555.992188,1.114226
8.593750,-349.281250,-555.992188,1.131064
7.812500,-348.500000,-555.992188,1.135986
10.156250,-344.593750,-555.992188,1.106338
8.593750,-341.468750,-555.992188,1.102415
4.687500,-337.562500,-555.992188,1.095907
-1.562500,-335.218750,-555.992188,1.088148
-2.343750,-334.437500,-555.992188,1.079592
-10.156250,-334.437500,-555.992188,1.056408
-14.062500,-339.125000,-555.992188,1.073219
-21.093750,-343.812500,-555.992188,1.027214
-21.875000,-349.281250,-555.992188,1.031276
-22.656250,-350.062500,-555.992188,1.021150
-22.656250,-353.187500,-555.992188,1.018734
-23.437500,-353.968750,-555.992188,1.006345
-23.437500,-358.656250,-555.992188,0.988628
-22.656250,-359.437500,-555.992188,0.994891
-22.656250,-360.218750,-555.992188,0.990190
-22.656250,-361.000000,-555.992188,0.985122
-23.437500,-361.781250,-555.992188,0.969308
-23.437500,-370.375000,-555.992188,0.888688
-21.875000,-375.062500,-555.992188,0.848246
-20.312500,-378.187500,-555.992188,0.820258
-14.062500,-384.437500,-555.992188,0.770056
-12.500000,-381.312500,-558.992249,0.839784
0.000000,-381.312500,-558.992249,0.869466
0.781250,-380.531250,-558.992249,0.881909
1.562500,-380.531250,-558.992249,0.880518
4.687500,-377.406250,-558.992249,0.923228
6.250000,-374.281250,-558.992249,0.964577
6.250000,-369.593750,-558.992249,1.029488
7.031250,-368.812500,-558.992249,1.034784
7.031250,-364.906250,-558.992249,1.078572
3.906250,-359.437500,-558.992249,1.141201
5.468750,-353.187500,-558.992249,1.160735
8.593750,-350.843750,-558.992249,1.142553
7.031250,-346.937500,-558.992249,1.149338
11.718750,-345.375000,-558.992249,1.105728
12.500000,-344.593750,-558.992249,1.094871
13.281250,-342.250000,-558.992249,1.075171
11.718750,-339.125000,-558.992249,1.069669
7.031250,-334.437500,-558.992249,1.062096
1.562500,-331.312500,-558.992249,1.047937
-2.343750,-330.531250,-558.992249,1.041751
-5.468750,-329.750000,-558.992249,1.027053
-6.250000,-330.531250,-558.992249,1.035601
-7.031250,-330.531250,-558.992249,1.033152
-10.156250,-333.656250,-558.992249,1.057912
-14.062500,-339.125000,-558.992249,1.083693
-17.968750,-341.468750,-558.992249,1.062096
-18.750000,-345.375000,-558.992249,1.072205
-20.312500,-351.625000,-558.992249,1.061676
-21.093750,-352.406250,-558.992249,1.050837
-21.093750,-371.937500,-558.992249,0.906259
-19.531250,-375.062500,-558.992249,0.881214
-14.062500,-380.531250,-558.992249,0.843106
-13.281250,-380.531250,-558.992249,0.848112
