-50.700699,-304.156738,-417.990814,0.000000
-50.052658,-304.605865,-417.990814,0.000000
-48.090118,-312.935120,-417.990814,0.000000
-51.431259,-304.942780,-417.990814,0.000000
-51.774048,-304.299927,-417.990814,0.000000
-51.088394,-304.165222,-417.990814,0.000000
-37.707458,-300.993347,-420.990845,0.000000
-36.428833,-302.600494,-420.990845,0.000000
-35.615204,-311.453613,-420.990845,0.000000
-36.494370,-312.843079,-420.990845,0.000000
-38.728363,-315.675232,-420.990845,0.000000
-41.983963,-319.137573,-420.990845,0.000000
-43.697449,-320.617157,-420.990845,0.000000
-47.293961,-323.761810,-420.990845,0.000000
-48.756592,-325.419891,-420.990845,0.000000
-51.524078,-325.723480,-420.990845,0.000000
-52.692719,-325.543304,-420.990845,0.000000
-57.766861,-320.705322,-420.990845,0.000000
-63.543869,-310.432770,-420.990845,0.000000
-65.150635,-302.906433,-420.990845,0.000000
-63.549042,-298.522583,-420.990845,0.000000
-62.181610,-296.299316,-420.990845,0.000000
-56.173920,-292.377777,-420.990845,0.000000
-54.274414,-292.276489,-420.990845,0.000000
-46.555893,-292.851990,-420.990845,0.000000
-39.581207,-299.091370,-420.990845,0.000000
-56.220718,-284.452454,-423.990875,0.000000
-63.940857,-286.739532,-423.990875,0.000000
-64.167618,-286.890717,-423.990875,0.000000
-69.079910,-290.908875,-423.990875,0.000000
-71.758362,-295.654358,-423.990875,0.000000
-72.931549,-298.868164,-423.990875,0.000000
-72.166862,-305.919159,-423.990875,0.000000
-71.389435,-308.697144,-423.990875,0.000000
-66.819885,-317.101257,-423.990875,0.000000
-66.185532,-318.228088,-423.990875,0.000000
-60.541916,-325.161560,-423.990875,0.000000
-59.652283,-326.091888,-423.990875,0.000000
-54.961426,-329.716370,-423.990875,0.000000
-52.817230,-329.744324,-423.990875,0.000000
-46.725845,-323.408112,-423.990875,0.000000
-39.874817,-317.762634,-423.990875,0.000000
-34.967422,-313.111755,-423.990875,0.000000
-33.826828,-307.175995,-423.990875,0.000000
-34.176636,-303.445557,-423.990875,0.000000
-35.139252,-296.699158,-423.990875,0.000000
-36.702271,-291.169159,-423.990875,0.000000
-41.022461,-287.314819,-423.990875,0.000000
-45.224518,-284.796082,-423.990875,0.000000
-51.397476,-284.598846,-423.990875,0.000000
-52.168503,-330.342194,-426.990906,0.000000
-53.636963,-332.589783,-426.990906,0.000000
-54.870102,-332.778198,-426.990906,0.000000
-56.289459,-332.691315,-426.990906,0.000000
-58.986511,-331.403564,-426.990906,0.000000
